DocumentBillID,BillID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate
76962,131312,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75443.doc,2010-06-02T21:19:36.133
76963,131312,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75444.doc,2010-06-02T21:19:36.327
76964,131312,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75445.doc,2010-06-02T21:19:36.473
76969,131314,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75450.doc,2010-06-02T21:19:37.277
76974,131318,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75455.doc,2010-06-02T21:19:38.05
76976,131319,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75457.doc,2010-06-02T21:19:38.353
77001,131416,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75482.doc,2010-06-02T21:19:42.397
77011,131481,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75492.doc,2010-06-02T21:19:43.993
77012,131481,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75493.doc,2010-06-02T21:19:44.16
77045,131557,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75526.doc,2010-06-02T21:19:49.523
77056,131585,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75537.doc,2010-06-02T21:19:51.397
77059,131585,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75540.doc,2010-06-02T21:19:51.86
77060,131585,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75541.doc,2010-06-02T21:19:52.023
77064,131588,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75545.doc,2010-06-02T21:19:52.727
77067,131591,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75548.doc,2010-06-02T21:19:53.237
77070,131591,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75551.doc,2010-06-02T21:19:53.71
77080,131601,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75561.doc,2010-06-02T21:19:55.367
77082,131601,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75563.doc,2010-06-02T21:19:55.653
77083,131601,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75564.doc,2010-06-02T21:19:55.813
77085,131604,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75566.doc,2010-06-02T21:19:56.11
77094,131619,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75575.doc,2010-06-02T21:19:57.527
77098,131622,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75579.doc,2010-06-02T21:19:58.127
77107,131630,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75588.doc,2010-06-02T21:19:59.54
77113,131635,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75594.doc,2010-06-02T21:20:00.52
77122,131666,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75603.doc,2010-06-02T21:20:01.983
77129,131679,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75610.doc,2010-06-02T21:20:03.073
77138,131747,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75619.doc,2010-06-02T21:20:04.547
77139,131747,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75620.doc,2010-06-02T21:20:04.703
77140,131747,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75621.doc,2010-06-02T21:20:04.89
77142,131749,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75623.doc,2010-06-02T21:20:05.23
77174,131867,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75655.doc,2010-06-02T21:20:10.4
77175,131867,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75656.doc,2010-06-02T21:20:10.543
77179,131876,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75660.doc,2010-06-02T21:20:11.213
77186,131889,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75667.doc,2010-06-02T21:20:12.28
77187,131889,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75668.doc,2010-06-02T21:20:12.44
77188,131889,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75669.doc,2010-06-02T21:20:12.607
77216,131931,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75697.doc,2010-06-02T21:20:17.22
77225,131945,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75706.doc,2010-06-02T21:20:18.61
77232,131959,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75713.doc,2010-06-02T21:20:19.727
77240,131988,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75721.doc,2010-06-02T21:20:21.037
77243,131990,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75724.doc,2010-06-02T21:20:21.517
77250,132006,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75731.doc,2010-06-02T21:20:22.633
77254,132065,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75735.doc,2010-06-02T21:20:23.24
77255,132065,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75736.doc,2010-06-02T21:20:23.397
77264,132075,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75745.doc,2010-06-02T21:20:24.853
77266,132075,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75747.doc,2010-06-02T21:20:25.157
77267,132075,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75748.doc,2014-12-03T14:03:26.863
77293,132160,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75774.doc,2010-06-02T21:20:29.39
77302,132194,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75783.doc,2010-06-02T21:20:30.813
77304,132195,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75785.doc,2010-06-02T21:20:31.117
77308,132195,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75789.doc,2010-06-02T21:20:31.747
77312,132197,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75793.doc,2010-06-02T21:20:32.327
77315,132198,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75796.doc,2010-06-02T21:20:32.817
77316,132198,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75797.doc,2010-06-02T21:20:32.967
77318,132199,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75799.doc,2010-06-02T21:20:33.3
77336,132276,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75817.doc,2010-06-02T21:20:36.133
77351,132310,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75832.doc,2010-06-02T21:20:38.59
77362,132339,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75843.doc,2010-06-02T21:20:40.33
77363,132339,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75844.doc,2010-06-02T21:20:40.487
77378,132394,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75859.doc,2010-06-02T21:20:42.94
77384,132404,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75865.doc,2010-06-02T21:20:43.89
77386,132404,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75867.doc,2010-06-02T21:20:44.247
77400,132424,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75881.doc,2010-06-02T21:20:46.677
76163,86271,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74644.doc,2010-06-02T21:17:26.83
76165,87930,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74646.doc,2010-06-02T21:17:27.143
76167,87972,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74648.doc,2010-06-02T21:17:27.457
76168,87972,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74649.doc,2010-06-02T21:17:27.597
76170,88060,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74651.doc,2010-06-02T21:17:27.96
76173,89388,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74654.doc,2010-06-02T21:17:28.52
76175,89654,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74656.doc,2010-06-02T21:17:28.83
76177,93394,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74658.doc,2010-06-02T21:17:29.14
76180,93995,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74661.doc,2010-06-02T21:17:29.617
76181,94686,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74662.doc,2010-06-02T21:17:29.797
76184,96028,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74665.doc,2010-06-02T21:17:30.303
76185,96028,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74666.doc,2010-06-02T21:17:30.463
76186,96488,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74667.doc,2010-06-02T21:17:30.617
76188,96601,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74669.doc,2010-06-02T21:17:30.913
76190,97741,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74671.doc,2010-06-02T21:17:31.203
76192,97833,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74673.doc,2010-06-02T21:17:31.54
76195,98122,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74676.doc,2010-06-02T21:17:31.977
76196,98122,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74677.doc,2010-06-02T21:17:32.133
76198,98780,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74679.doc,2010-06-02T21:17:32.443
76200,99830,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74681.doc,2010-06-02T21:17:32.75
76201,99831,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74682.doc,2010-06-02T21:17:32.92
76202,99831,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74683.doc,2010-06-02T21:17:33.08
76203,101298,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74684.doc,2010-06-02T21:17:33.247
76204,102532,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74685.doc,2010-06-02T21:17:33.42
76205,103033,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74686.doc,2010-06-02T21:17:33.593
76206,111972,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74687.doc,2010-06-02T21:17:33.75
76207,115075,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74688.doc,2010-06-02T21:17:33.907
76208,115493,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74689.doc,2010-06-02T21:17:34.073
76211,121097,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74692.doc,2010-06-02T21:17:34.527
76212,123893,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74693.doc,2010-06-02T21:17:34.673
76213,125397,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74694.doc,2010-06-02T21:17:34.823
76214,126992,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74695.doc,2010-06-02T21:17:34.983
76215,126992,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74696.doc,2010-06-02T21:17:35.127
76216,127875,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74697.doc,2010-06-02T21:17:35.27
76217,127876,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74698.doc,2010-06-02T21:17:35.417
76218,127877,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74699.doc,2010-06-02T21:17:35.573
76224,129929,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74705.doc,2010-06-02T21:17:36.55
76225,129929,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74706.doc,2010-06-02T21:17:36.74
76235,129939,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74716.doc,2010-06-02T21:17:38.373
76236,129939,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74717.doc,2010-06-02T21:17:38.527
76238,129939,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74719.doc,2010-06-02T21:17:38.85
76239,129939,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74720.doc,2010-06-02T21:17:39.023
76240,129939,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74721.doc,2010-06-02T21:17:39.193
76243,130042,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74724.doc,2010-06-02T21:17:39.76
76247,130046,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74728.doc,2010-06-02T21:17:40.407
76249,130047,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74730.doc,2010-06-02T21:17:40.74
76259,130070,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74740.doc,2010-06-02T21:17:42.27
76261,130071,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74742.doc,2010-06-02T21:17:42.6
76271,130098,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74752.doc,2010-06-02T21:17:44.21
76292,130127,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74773.doc,2010-06-02T21:17:47.493
76297,130131,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74778.doc,2010-06-02T21:17:48.24
76300,130132,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74781.doc,2010-06-02T21:17:48.7
76301,130132,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74782.doc,2010-06-02T21:17:48.87
76305,130135,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74786.doc,2010-06-02T21:17:49.557
76308,130136,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74789.doc,2010-06-02T21:17:50.01
76317,130160,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74798.doc,2010-06-02T21:17:51.503
76319,130160,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74800.doc,2010-06-02T21:17:51.8
76352,130215,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74833.doc,2010-06-02T21:17:57.067
76354,130216,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74835.doc,2010-06-02T21:17:57.38
76355,130216,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74836.doc,2010-06-02T21:17:57.527
76357,130216,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74838.doc,2010-06-02T21:17:57.85
76358,130216,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74839.doc,2010-06-02T21:17:58
76409,130284,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74890.doc,2010-06-02T21:18:06.147
76414,130288,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74895.doc,2010-06-02T21:18:06.933
76416,130288,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74897.doc,2010-06-02T21:18:07.227
76437,130306,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74918.doc,2010-06-02T21:18:10.493
76438,130306,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74919.doc,2010-06-02T21:18:10.637
76442,130309,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74923.doc,2010-06-02T21:18:11.24
76446,130313,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74927.doc,2010-06-02T21:18:11.897
76447,130313,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74928.doc,2010-06-02T21:18:12.04
76450,130315,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74931.doc,2010-06-02T21:18:12.517
76466,130328,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74947.doc,2010-06-02T21:18:15.193
76467,130328,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74948.doc,2010-06-02T21:18:15.363
76474,130333,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74955.doc,2010-06-02T21:18:16.467
76475,130333,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74956.doc,2010-06-02T21:18:16.62
76476,130333,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74957.doc,2010-06-02T21:18:16.803
76483,130339,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74964.doc,2010-06-02T21:18:17.903
76484,130339,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74965.doc,2010-06-02T21:18:18.09
76491,130345,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_74972.doc,2010-06-02T21:18:19.33
76524,130379,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75005.doc,2010-06-02T21:18:24.59
76542,130397,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75023.doc,2010-06-02T21:18:27.55
76543,130397,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75024.doc,2010-06-02T21:18:27.707
76553,130426,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75034.doc,2010-06-02T21:18:29.3
76554,130427,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75035.doc,2010-06-02T21:18:29.46
76572,130452,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75053.doc,2010-06-02T21:18:32.233
76573,130452,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75054.doc,2010-06-02T21:18:32.39
76598,130480,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75079.doc,2010-06-02T21:18:36.377
76603,130483,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75084.doc,2010-06-02T21:18:37.13
76606,130485,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75087.doc,2010-06-02T21:18:37.613
76608,130485,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75089.doc,2010-06-02T21:18:37.917
76614,130489,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75095.doc,2010-06-02T21:18:38.847
76621,130495,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75102.doc,2010-06-02T21:18:40.03
76636,130509,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75117.doc,2010-06-02T21:18:42.41
76646,130518,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75127.doc,2010-06-02T21:18:44.04
76660,130530,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75141.doc,2010-06-02T21:18:46.37
76661,130530,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75142.doc,2010-06-02T21:18:46.523
76671,130538,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75152.doc,2010-06-02T21:18:48.17
76672,130538,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75153.doc,2010-06-02T21:18:48.34
76679,130544,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75160.doc,2010-06-02T21:18:49.5
76686,130550,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_75167.doc,2010-06-02T21:18:50.63
75290,93796,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73771.doc,2010-06-02T21:15:07.92
75292,94272,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73773.doc,2010-06-02T21:15:08.223
75298,94760,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73779.doc,2010-06-02T21:15:09.177
75301,95309,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73782.doc,2010-06-02T21:15:09.7
75302,95405,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73783.doc,2010-06-02T21:15:09.857
75307,96020,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73788.doc,2010-06-02T21:15:10.707
75308,96020,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73789.doc,2010-06-02T21:15:10.863
75309,96146,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73790.doc,2010-06-02T21:15:11.03
75312,96838,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73793.doc,2010-06-02T21:15:11.51
75314,96892,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73795.doc,2010-06-02T21:15:11.84
75316,97210,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73797.doc,2010-06-02T21:15:12.17
75321,97872,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73802.doc,2010-06-02T21:15:12.897
75324,98004,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73805.doc,2010-06-02T21:15:13.363
75467,101461,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73948.doc,2010-06-02T21:15:36.263
75508,101937,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73989.doc,2010-06-02T21:15:42.897
75509,101937,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_73990.doc,2010-06-02T21:15:43.08
75651,106453,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74132.doc,2010-06-02T21:16:05.36
75671,107278,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74152.doc,2010-06-02T21:16:08.287
75738,111973,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74219.doc,2010-06-02T21:16:18.71
75892,119192,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74373.doc,2010-06-02T21:16:42.84
75893,119212,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74374.doc,2010-06-02T21:16:43.01
76084,122817,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//16/law/16_ls_ptk_74565.doc,2010-06-02T21:17:13.44
